id,variant_id,text,true_label,pred_label,confidence_x,prompt_id,ci_score,sri_score,csi_type,sri_grade,is_error,confidence_y,entropy,difficulty,is_ambiguous,requires_review,training_action,behavior
sst2_0147,base,it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ,negative,negative,0.9972707629203796,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0147,v1,it offeGX little b#y9nd the momenhAry joys of p#eyty and weightless intellectual entertsinmen6.,negative,negative,0.9475821256637572,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0147,v2,it offers little beyond teh momentary joys of pretty and weightless intellectual entertainment . ,negative,negative,0.9947807192802428,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0147,v3,it oEEers llt6le G2yond the momentary joys of ptet%y and weightless iMtellecYual entertainment.,negative,negative,0.8143612146377563,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0148,base,"an artful , intelligent film that stays within the confines of a well-established genre . ",positive,positive,0.999852180480957,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0148,v1,"an artful, intelligent film tUxt stauQ w9tYin the vonbines of a 12ll - estab>isheE genre.",positive,positive,0.996405839920044,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0148,v2,"an artful , intelligent film that stays within teh confines of a well-established genre . ",positive,positive,0.9998200535774232,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0148,v3,"an aFtfui, intelligent film thA% EtAys within the SonfineD of a well - #stahlished gRJre.",positive,positive,0.9885873794555664,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0149,base,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . ,negative,negative,0.9991082549095154,sst2_0149,0.474,0.526,Type III,D,0.0,0.9991,0.0103,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0149,v1,Xorpuq c(llosu< - - while undsniabIy inYerest&ng - - wore out its eelcIme e4ll before the end credits rIl;ed aGou4 45 minutes in.,negative,negative,0.9990867376327516,sst2_0149,0.474,0.526,Type III,D,0.0,0.9991,0.0103,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0149,v2,corpus collosum -- while undeniably interesting -- wore out its welcome well before teh end credits rolled about 45 minutes in . ,negative,negative,0.9988886713981628,sst2_0149,0.474,0.526,Type III,D,0.0,0.9991,0.0103,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0149,v3,cPrpHs c8lloEum - - wUOle undeniably interesting - - wir3 out its Qrlcome wsIl before the end credits rLllec about 45 minufew in.,negative,positive,0.9735269546508788,sst2_0149,0.474,0.526,Type III,D,0.0,0.9991,0.0103,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0150,base,"stultifyingly , dumbfoundingly , mind-numbingly bad . ",negative,negative,0.9997854828834534,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0150,v1,"stultifyLntly, dumbfougdOngly, mind - n*mVingly bad.",negative,negative,0.999816119670868,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0150,v2,"stultifyingly , dumbfoundingly , mind-numbingly bad . .",negative,negative,0.999784767627716,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0150,v3,"stulrifyingky, d8mbfoundinglT, <iHd - numbingly bad.",negative,negative,0.9997811913490297,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0151,base,"one of those energetic surprises , an original that pleases almost everyone who sees it . ",positive,positive,0.999887466430664,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0151,v1,"one of those energstuc surprises, an original tNa% lleaEes almost eFe5yone who sDec it.",positive,positive,0.564123809337616,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0151,v2,"one of those energetic surprises , an original that pleases almost everyone who sees it . .",positive,positive,0.9998862743377686,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0151,v3,"one of those energetic aurpris2s, an ogjginal ^Uat pleases almKQt everykje who sees it.",positive,positive,0.9981598258018494,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0152,base,it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ,positive,positive,0.9981143474578856,sst2_0152,0.567,0.433,Type III,D,0.0,0.9981,0.0198,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0152,v1,it ' s a Qorl by an aGt*st so in control of bltg his mfdiim and his message thX5 he can impr*vis3 lukd a jaXzmam.,positive,negative,0.9967314004898072,sst2_0152,0.567,0.433,Type III,D,0.0,0.9981,0.0198,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0152,v2,it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . .,positive,positive,0.9980955719947816,sst2_0152,0.567,0.433,Type III,D,0.0,0.9981,0.0198,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0152,v3,it ' s a s)rk by an artist so in cintr(l of Go$h his mDdihm and his mexsZge tYa% he can improvise liuD a jaszmqn.,positive,negative,0.9905171990394592,sst2_0152,0.567,0.433,Type III,D,0.0,0.9981,0.0198,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0153,base,burns never really harnesses to full effect the energetic cast . ,negative,negative,0.9994687438011168,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0153,v1,burns bev3r really harnesses to VJll rvfect the energetic caa6.,negative,negative,0.9723886251449584,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0153,v2,burns never really harnesses to full effect teh energetic cast . ,negative,negative,0.9989803433418274,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0153,v3,VurBs never really Yarnessex to f7lO effect the enDrgeHic cast.,negative,negative,0.9995952248573304,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0154,base,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . ",positive,positive,0.9998294115066528,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0154,v1,"bu*iding s<owlH and suf$ly, the fJl<, sporting a breezy spontaneity and realistically drawn Vharacterizatikns, develops iHtL a signifisznt chZ4acter study tyag is both moving and wise.",positive,positive,0.9991414546966552,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0154,v2,"building slowly and subtly , teh film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . ",positive,positive,0.9998112320899964,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0154,v3,"building skosly and subtly, the D8lm, sporting a breezy spontajeit^ and realistically d$Zwn characterizations, develops (ntk a significant chaDaFter wtud7 hha5 is both moBong and wise.",positive,positive,0.9993258714675904,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0155,base,"macdowell , whose wifty southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role . ",positive,positive,0.9998283386230468,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0155,v1,"mscVowell, whose wifty sPutherh charm has qBchored lighter afDZirs. .. bDingd an absolutely riGe%ing convidtipn to her role.",positive,positive,0.8979833722114563,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0155,v2,"macdowell , whose wifty soutehrn charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role . ",positive,positive,0.9998238682746888,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0155,v3,"macdowell, agose w&ft6 Cou5hern charm has qnchoreW lighter acbairs. .. brings an absKluFely riveting conviction to her $old.",positive,positive,0.9958317875862122,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0156,base,` easily my choice for one of the year 's best films . ' ,positive,positive,0.9997192025184632,sst2_0156,0.577,0.423,Type III,D,0.0,0.9997,0.0037,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0156,v1,` eZDily my chouxe for one of the Uea% ' s veCt fi>mc. ',positive,negative,0.995091676712036,sst2_0156,0.577,0.423,Type III,D,0.0,0.9997,0.0037,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0156,v2,` easily my choice for one of teh year 's best films . ' ,positive,positive,0.9995670914649964,sst2_0156,0.577,0.423,Type III,D,0.0,0.9997,0.0037,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0156,v3,` dasilu my choiXF for one of the y@sr ' s HeCt filHq. ',positive,negative,0.9865944385528564,sst2_0156,0.577,0.423,Type III,D,0.0,0.9997,0.0037,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0157,base,there has always been something likable about the marquis de sade . ,positive,positive,0.999489426612854,sst2_0157,0.57,0.43,Type III,D,0.0,0.9995,0.0063,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0157,v1,th#%e has apwqys been something likzbl$ about the mzrquOs de sade.,positive,negative,0.9953665733337402,sst2_0157,0.57,0.43,Type III,D,0.0,0.9995,0.0063,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0157,v2,tehre has always been something likable about the marquis de sade . ,positive,positive,0.9994058609008788,sst2_0157,0.57,0.43,Type III,D,0.0,0.9995,0.0063,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0157,v3,there has always bReG som2thung lilAble about the Jarauis de sade.,positive,negative,0.9907737374305724,sst2_0157,0.57,0.43,Type III,D,0.0,0.9995,0.0063,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0158,base,"manages to transcend the sex , drugs and show-tunes plot into something far richer . ",positive,positive,0.9997184872627258,sst2_0158,0.463,0.537,Type III,D,0.0,0.9997,0.0037,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0158,v1,"manages to tranExend the sex, dr6hs and Qyow - tunes plI6 ontl s*meth&ng far richer.",positive,positive,0.9973599314689636,sst2_0158,0.463,0.537,Type III,D,0.0,0.9997,0.0037,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0158,v2,"manages to transcend teh sex , drugs and show-tunes plot into something far richer . ",positive,positive,0.9994215965270996,sst2_0158,0.463,0.537,Type III,D,0.0,0.9997,0.0037,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0158,v3,"managdw to teanAcend the sex, drugs and DhoE - tuheE plot into slmeyhing far richSg.",positive,negative,0.986225724220276,sst2_0158,0.463,0.537,Type III,D,0.0,0.9997,0.0037,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0159,base,"it 's a cookie-cutter movie , a cut-and-paste job . ",negative,negative,0.9915094375610352,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0159,v1,"it ' s a cooJi3 - c*tteg nov9e, a cut - and - oas4e job.",negative,negative,0.9970620274543762,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0159,v2,"it 's a cookie-cutter movie , a cut-and-paste job . .",negative,negative,0.990971565246582,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0159,v3,"it ' s a vookKe - cHttsr mociw, a cut - and - pQDte job.",negative,negative,0.993364691734314,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0160,base,"one of the more irritating cartoons you will see this , or any , year . ",negative,negative,0.9989786148071288,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0160,v1,"one of the korW irgitatigg carroonW you will see th(C, or any, yewf.",negative,negative,0.9766388535499572,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0160,v2,"one of teh more irritating cartoons you will see this , or any , year . ",negative,negative,0.9985781908035278,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0160,v3,"one of the more irritat*Mg faEtoons you w(l/ see fGis, or any, UeaT.",negative,negative,0.999221920967102,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0161,base,"if the first men in black was money , the second is small change . ",negative,negative,0.9972752928733826,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0161,v1,"if the Tirat men in glaXk was mpnsy, the second is smaI. SMange.",negative,negative,0.9988778233528136,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0161,v2,"if teh first men in black was money , the second is small change . ",negative,negative,0.9964807629585266,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0161,v3,"if the fird$ men in blAcM was mlneg, the QeconX is small cTanne.",negative,negative,0.9988051652908324,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0162,base,a valueless kiddie paean to pro basketball underwritten by the nba . ,negative,negative,0.9966379404067992,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0162,v1,a valueO3ss kldrie oaSan to pro basketba<; underwritten by the nba.,negative,negative,0.9953227639198304,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0162,v2,a valueless kiddie paean to pro basketball underwritten by teh nba . ,negative,negative,0.9972993731498718,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0162,v3,a calueiess kiddie paeAb to pro baskeybalp underarittSn by the nba.,negative,negative,0.982062041759491,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0163,base,the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,positive,positive,0.9996032118797302,sst2_0163,0.539,0.461,Type III,D,0.0,0.9996,0.0051,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0163,v1,the chateau cleverly pTKbes the Xfoss - Duktural differences between gAu>s and yanoQ.,positive,positive,0.9919845461845398,sst2_0163,0.539,0.461,Type III,D,0.0,0.9996,0.0051,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0163,v2,teh chateau cleverly probes the cross-cultural differences between gauls and yanks . ,positive,positive,0.9995280504226683,sst2_0163,0.539,0.461,Type III,D,0.0,0.9996,0.0051,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
