id,variant_id,premise,hypothesis,text,true_label,pred_label,confidence_x,prob_entailment,prob_neutral,prob_contradiction,prompt_id,ci_score,sri_score,csi_type,sri_grade,is_error,confidence_y,entropy,difficulty,is_ambiguous,requires_review,training_action,behavior
mnli_0302,v3,"Whittington was in a hurry to get rid of you this morning, but next time he'll want to know something more before he parts with his money.","Whittington nice was the first time, but won ' t be the next nice time.","Whittington was in a hurry to get rid of you this morning, but next time he'll want to know something more before he parts with his money. [SEP] Whittington nice was the first time, but won ' t be the next nice time.",neutral,contradiction,0.4291332364082336,0.1907036304473877,0.3801631331443786,0.4291332364082336,mnli_0302,0.451,0.549,Type III,D,0.0,0.9536,0.2708,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0303,base,"Then at last Conrad spoke: ""Thought you'd bluffed us, did you? ",Conrad speaks frequently.,"Then at last Conrad spoke: ""Thought you'd bluffed us, did you?  [SEP] Conrad speaks frequently.",contradiction,contradiction,0.9960832595825196,0.0006950286915525,0.0032217234838753,0.9960832595825196,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0303,v1,"Then at last Conrad spoke: ""Thought you'd bluffed us, did you? ",xoHrad speaks frequently.,"Then at last Conrad spoke: ""Thought you'd bluffed us, did you?  [SEP] xoHrad speaks frequently.",contradiction,contradiction,0.9909501671791076,0.0014101396081969,0.0076396958902478,0.9909501671791076,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0303,v2,"Then at last Conrad spoke: ""Thought you'd bluffed us, did you? ",Conrad speaks frequently..,"Then at last Conrad spoke: ""Thought you'd bluffed us, did you?  [SEP] Conrad speaks frequently..",contradiction,contradiction,0.9966841340065002,0.0006971974507905,0.0026186178438365,0.9966841340065002,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0303,v3,"Then at last Conrad spoke: ""Thought you'd bluffed us, did you? ",Conrad frequently speaks.,"Then at last Conrad spoke: ""Thought you'd bluffed us, did you?  [SEP] Conrad frequently speaks.",contradiction,contradiction,0.9637385606765748,0.0022760317660868,0.0339854508638381,0.9637385606765748,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0304,base,"I cannot say, but it is suggestive. A wild idea flashed across me. ","I had a crazy idea, and started writing it down on the paper in front of me.","I cannot say, but it is suggestive. A wild idea flashed across me.  [SEP] I had a crazy idea, and started writing it down on the paper in front of me.",neutral,neutral,0.9977344274520874,0.0010621971450746,0.9977344274520874,0.0012033350067213,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0304,v1,"I cannot say, but it is suggestive. A wild idea flashed across me. ","I had a crSzg id@w, and Atqrted writing it down on the pspWr in front of me.","I cannot say, but it is suggestive. A wild idea flashed across me.  [SEP] I had a crSzg id@w, and Atqrted writing it down on the pspWr in front of me.",neutral,neutral,0.876674234867096,0.008437673561275,0.876674234867096,0.1148881614208221,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0304,v2,"I cannot say, but it is suggestive. A wild idea flashed across me. ","I had a crazy idea, and started writing it down on teh paper in front of me.","I cannot say, but it is suggestive. A wild idea flashed across me.  [SEP] I had a crazy idea, and started writing it down on teh paper in front of me.",neutral,neutral,0.9973843693733216,0.0012697599595412,0.9973843693733216,0.0013459334149956,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0304,v3,"I cannot say, but it is suggestive. A wild idea flashed across me. ","Had I a crazy, idea and started writing it down on paper the in front of me.","I cannot say, but it is suggestive. A wild idea flashed across me.  [SEP] Had I a crazy, idea and started writing it down on paper the in front of me.",neutral,neutral,0.9464848041534424,0.0412280149757862,0.9464848041534424,0.0122871473431587,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0305,base,"Does this mean that the difference between, say, Swedish social democracy and Nazi state capitalism is less significant than the similarities?",Nazi state capitalism has nothing in common with Swedish social democracy.,"Does this mean that the difference between, say, Swedish social democracy and Nazi state capitalism is less significant than the similarities? [SEP] Nazi state capitalism has nothing in common with Swedish social democracy.",contradiction,contradiction,0.9456931948661804,0.0022448515519499,0.0520618595182895,0.9456931948661804,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0305,v1,"Does this mean that the difference between, say, Swedish social democracy and Nazi state capitalism is less significant than the similarities?",Nazi state capitalism has nothing in clmmPn with SwefiEh soc(a; democracy.,"Does this mean that the difference between, say, Swedish social democracy and Nazi state capitalism is less significant than the similarities? [SEP] Nazi state capitalism has nothing in clmmPn with SwefiEh soc(a; democracy.",contradiction,contradiction,0.9639599323272704,0.0022448215167969,0.0337952561676502,0.9639599323272704,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0305,v2,"Does this mean that the difference between, say, Swedish social democracy and Nazi state capitalism is less significant than the similarities?",Nazi state capitalism has nothing in common with Swedish social democracy..,"Does this mean that the difference between, say, Swedish social democracy and Nazi state capitalism is less significant than the similarities? [SEP] Nazi state capitalism has nothing in common with Swedish social democracy..",contradiction,contradiction,0.936420440673828,0.0022501517087221,0.0613294541835784,0.936420440673828,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0305,v3,"Does this mean that the difference between, say, Swedish social democracy and Nazi state capitalism is less significant than the similarities?",Nazi state capitalism has nothing in common with democracy Swedish social.,"Does this mean that the difference between, say, Swedish social democracy and Nazi state capitalism is less significant than the similarities? [SEP] Nazi state capitalism has nothing in common with democracy Swedish social.",contradiction,contradiction,0.9217993021011353,0.0029245882760733,0.0752761736512184,0.9217993021011353,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0306,base,The last thing Clinton needs is a genuine debate in the United States over whether we're serious about that threat.,Clinton does not want to engage in a real debate about the U.S's opinion about the threat.,The last thing Clinton needs is a genuine debate in the United States over whether we're serious about that threat. [SEP] Clinton does not want to engage in a real debate about the U.S's opinion about the threat.,entailment,entailment,0.94707053899765,0.94707053899765,0.0503766983747482,0.0025527568068355,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0306,v1,The last thing Clinton needs is a genuine debate in the United States over whether we're serious about that threat.,DlJnton does not wWn$ to sngaHe in a real debate abo8y the U. S ' s op(njon about the threat.,The last thing Clinton needs is a genuine debate in the United States over whether we're serious about that threat. [SEP] DlJnton does not wWn$ to sngaHe in a real debate abo8y the U. S ' s op(njon about the threat.,entailment,neutral,0.7547276020050049,0.1533934921026229,0.7547276020050049,0.0918789058923721,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0306,v2,The last thing Clinton needs is a genuine debate in the United States over whether we're serious about that threat.,Clinton does not want to engage in a real debate about teh U.S's opinion about the threat.,The last thing Clinton needs is a genuine debate in the United States over whether we're serious about that threat. [SEP] Clinton does not want to engage in a real debate about teh U.S's opinion about the threat.,entailment,entailment,0.9520865678787231,0.9520865678787231,0.0456801205873489,0.0022332826629281,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0306,v3,The last thing Clinton needs is a genuine debate in the United States over whether we're serious about that threat.,Clinton does not want engage to in a real debate about. the S U ' s opinion about the threat.,The last thing Clinton needs is a genuine debate in the United States over whether we're serious about that threat. [SEP] Clinton does not want engage to in a real debate about. the S U ' s opinion about the threat.,entailment,entailment,0.9393000602722168,0.9393000602722168,0.058924812823534,0.0017751648556441,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0307,base,"About 5 km (3 miles) west of Edinburgh's center, past the rugby ground at Murrayfield, you will find Corstorphine.",It will take 45 minutes to travel 3 miles due to heavy traffic.,"About 5 km (3 miles) west of Edinburgh's center, past the rugby ground at Murrayfield, you will find Corstorphine. [SEP] It will take 45 minutes to travel 3 miles due to heavy traffic.",neutral,neutral,0.9986423850059508,0.0001929005520651,0.9986423850059508,0.0011647968785837,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0307,v1,"About 5 km (3 miles) west of Edinburgh's center, past the rugby ground at Murrayfield, you will find Corstorphine.",It will take 45 min&Ges to travel 3 miles due to headU tfafflc.,"About 5 km (3 miles) west of Edinburgh's center, past the rugby ground at Murrayfield, you will find Corstorphine. [SEP] It will take 45 min&Ges to travel 3 miles due to headU tfafflc.",neutral,neutral,0.9978961944580078,0.0001742585300235,0.9978961944580078,0.0019294503144919,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0307,v2,"About 5 km (3 miles) west of Edinburgh's center, past the rugby ground at Murrayfield, you will find Corstorphine.",It will take 45 minutes to travel 3 miles due to heavy traffic..,"About 5 km (3 miles) west of Edinburgh's center, past the rugby ground at Murrayfield, you will find Corstorphine. [SEP] It will take 45 minutes to travel 3 miles due to heavy traffic..",neutral,neutral,0.9987816214561462,0.000165735167684,0.9987816214561462,0.0010526397963985,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
